"","X","ST166Q02HA","ST166Q05HA","ST216Q01HA","ST216Q02HA","ST216Q03HA","FL167Q01HA","FL167Q02HA","FL167Q04HA","GRADE","MISCED","FISCED","BMMJ1","BFMJ2","BSMJ","literacy","sisced","COGFLEX","FLFAMILY","METASPAM"
"1176",75387,5,6,1,1,1,4,4,4,0,6,5,82.41,48.66,77.1,642.9784,6,-2.244308,1.618794,0.2128065
"1177",75389,6,6,1,1,1,4,4,4,-2,0,0,23.41,15.35,31.08,349.8973,2,-2.244308,1.618794,0.5537946
"1178",75391,3,2,2,2,4,2,3,2,0,6,6,76.98,67.94,79.05,577.3058,6,0.2694896,-0.04038812,-1.263552
"1179",75392,2,2,3,2,3,2,3,2,0,6,6,72.3,72.3,79.74,602.1742,5,0.400682,-0.04038812,-1.437731
"1180",75393,6,6,3,2,3,3,3,3,0,4,4,43.33,51.56,71.39,702.2277,6,0.400682,0.4989672,0.5537946
"1181",75395,1,1,2,2,2,3,3,4,0,6,6,81.92,81.92,88.7,563.5101,6,-0.4516872,0.8083498,-2.556371
"1182",75396,5,4,3,2,4,3,3,3,0,0,0,23.47,24.85,70.34,558.745,6,0.7561493,0.4989672,-0.3730681
"1183",75397,5,6,4,4,4,2,2,2,0,6,6,76.49,68.7,88.7,546.5633,6,2.041298,-0.562244,0.2128065
"1184",75399,4,4,3,3,3,3,3,3,0,4,4,31.08,75.5,50.9,607.7324,6,0.9144362,0.4989672,-0.4978889
"1185",75405,6,6,2,2,2,2,2,3,0,6,6,81.92,81.92,86.72,657.6129,6,-0.4516872,-0.3293836,0.5537946
"1186",75408,6,3,3,3,3,4,4,4,0,4,0,30.9,18.02,70.34,585.4831,6,0.9144362,1.618794,-0.4992788
"1187",75409,6,6,2,1,2,3,3,2,0,5,0,31.08,59.89,73.71,581.7195,3,-0.9817417,0.242359,0.5537946
"1188",75410,5,4,3,3,3,2,2,2,0,5,6,59.89,48.66,70.09,481.3345,6,0.9144362,-0.562244,-0.3730681
"1189",75411,6,6,4,3,4,3,3,3,0,0,0,32.5,25.95,62.45,553.7304,4,1.669462,0.4989672,0.5537946
"1190",75412,5,5,3,2,2,3,3,3,0,4,6,57.99,56.35,68.7,578.9635,6,0.04681409,0.4989672,-0.1234764
"1191",75414,6,1,5,5,5,3,3,3,0,0,1,17,46.38,85.85,521.7572,6,3.453821,0.4989672,-1.103269
"1192",75416,6,6,2,1,2,4,3,4,0,6,2,21.64,29.16,50.9,652.7472,6,-0.9817417,1.101304,0.5537946
"1193",75417,6,6,3,3,3,3,3,2,0,3,3,17,25.95,88.7,659.4983,6,0.9144362,0.242359,0.5537946
"1194",75422,3,3,2,2,2,3,3,3,0,6,6,70.5,81.4,85.85,628.5751,6,-0.4516872,0.4989672,-0.9404002
"1195",75424,5,1,2,2,2,2,3,2,0,1,0,17,26.6,82.41,501.7268,6,-0.4516872,-0.04038812,-1.265339
"1196",75425,5,3,4,4,4,2,2,2,0,1,1,16.38,22.57,70.34,496.408,6,2.041298,-0.562244,-0.6344056
"1197",75435,5,6,3,2,4,3,3,3,0,5,1,43.33,39.04,70.34,530.5901,5,0.7561493,0.4989672,0.2128065
"1198",75436,6,6,4,4,5,3,3,3,0,5,6,26.64,51.5,68.7,485.4792,6,2.296624,0.4989672,0.5537946
"1199",75437,1,1,3,2,2,2,1,2,0,6,6,76.65,76.65,67.94,496.0747,6,0.04681409,-1.040595,-2.556371
"1200",75438,1,1,3,1,1,1,1,2,0,4,0,44.94,17,78.69,565.9924,6,-0.8433763,-1.352532,-2.556371
"1201",75442,3,6,2,2,2,2,2,1,0,6,6,82.41,81.4,79.05,568.8449,6,-0.4516872,-0.7623546,-0.1220425
"1202",75443,2,1,1,1,1,1,1,1,0,4,4,30.9,22.25,50.15,521.0393,6,-2.244308,-1.691467,-1.939805
"1203",75444,6,6,3,3,3,2,2,2,0,6,4,68.7,38.44,57.64,504.0694,6,0.9144362,-0.562244,0.5537946
"1204",75448,4,3,3,3,2,3,2,2,-1,3,4,71.39,51.5,79.05,508.819,6,0.5565133,-0.1372613,-0.7829273
"1205",75451,4,3,2,2,2,2,2,2,-2,1,0,16.34,16.34,49.48,405.7103,1,-0.4516872,-0.562244,-0.7829273
"1206",75457,6,6,3,3,4,2,2,2,0,6,6,72.83,77.1,80.78,601.5345,6,1.260651,-0.562244,0.5537946
"1207",75458,4,2,3,2,2,3,3,3,-1,4,1,23.47,26.62,44.94,433.1238,2,0.04681409,0.4989672,-1.101547
"1208",75459,6,6,3,2,3,3,3,2,0,1,5,13.24,25.26,76.65,535.9384,6,0.400682,0.242359,0.5537946
"1209",75460,6,6,2,1,1,2,2,2,0,6,6,63.03,57.68,77.1,547.5112,5,-1.382489,-0.562244,0.5537946
"1210",75461,6,6,2,2,2,3,3,3,0,4,2,30.9,70.34,70.34,492.6784,6,-0.4516872,0.4989672,0.5537946
"1211",75462,5,6,1,1,4,1,2,3,0,5,6,67.94,80.78,85.85,527.9266,6,-0.749434,-0.8172016,0.2128065
"1212",75463,5,3,2,1,3,4,4,4,0,2,3,16.5,26.62,85.85,581.5764,6,-0.6131653,1.618794,-0.6344056
"1213",75464,4,1,1,1,1,1,1,1,-1,1,2,25.06,37.83,50.9,389.0118,6,-2.244308,-1.691467,-1.439734
"1214",75468,4,3,2,1,2,4,4,4,0,3,2,28.48,25.51,25.51,500.5311,3,-0.9817417,1.618794,-0.7829273
"1215",75469,6,6,2,3,3,3,2,4,0,2,6,25.04,52.7,88.7,628.3166,6,0.4248851,0.08073719,0.5537946
"1216",75471,5,6,3,3,3,3,3,4,0,4,6,44.94,50.37,86.72,531.7848,6,0.9144362,0.8083498,0.2128065
"1217",75472,2,6,2,3,3,2,2,3,0,1,1,23.47,23.57,79.74,580.2183,6,0.4248851,-0.3293836,-0.2489288
"1218",75473,4,4,2,2,2,1,1,1,0,5,5,16.38,34.25,79.05,537.069,5,-0.4516872,-1.691467,-0.4978889
"1219",75474,5,6,3,3,2,1,2,3,0,3,1,24.98,26.62,80.46,511.2963,6,0.5565133,-0.8172016,0.2128065
"1220",75475,6,3,2,1,2,2,1,2,0,6,6,67.11,88.96,72.83,562.5179,6,-0.9817417,-1.040595,-0.4992788
"1221",75476,5,4,3,2,3,3,3,2,0,2,0,24.98,21.08,81.92,599.0682,6,0.400682,0.242359,-0.3730681
"1222",75477,4,3,3,2,2,3,4,3,-1,6,2,31.08,39.04,85.85,396.7829,6,0.04681409,1.088098,-0.7829273
"1223",75478,6,4,3,3,2,1,2,2,-2,1,1,14.21,30.32,70.1,347.2401,2,0.5565133,-0.9420773,-0.2515698
"1224",75485,6,6,3,2,3,2,1,3,0,5,5,30.9,23.8,72.83,509.8364,6,0.400682,-0.9280089,0.5537946
"1225",75486,1,1,3,3,2,3,2,3,0,0,5,23.47,36.92,79.74,537.5088,6,0.5565133,-0.02746105,-2.556371
"1226",75487,2,4,3,3,3,1,1,1,0,2,4,64.4,76.65,43.85,447.0757,6,0.9144362,-1.691467,-0.7812644
"1227",75489,6,6,1,1,1,3,3,4,0,4,3,43.33,23.8,51.5,468.08,3,-2.244308,0.8083498,0.5537946
"1228",75490,6,1,2,1,1,2,2,2,-1,2,2,24.98,28.48,60.92,437.4721,6,-1.382489,-0.562244,-1.103269
"1229",75491,6,6,2,3,2,1,3,4,0,6,6,82.31,78.86,88.7,613.1153,6,0.07131056,-0.08051576,0.5537946
"1230",75494,6,6,3,2,2,1,1,2,0,6,6,75.5,54.67,81.92,680.4267,6,0.04681409,-1.352532,0.5537946
"1231",75495,6,4,3,2,3,2,3,3,-2,2,2,28.48,14.21,58.77,390.7054,1,0.400682,0.06720907,-0.2515698
"1232",75498,5,6,4,1,1,1,4,4,0,6,2,82.41,70.34,81.92,589.5116,6,-0.3404492,0.3368454,0.2128065
"1233",75499,5,1,5,5,4,3,3,3,0,6,4,71.39,70.34,67.94,652.2749,6,2.866679,0.4989672,-1.265339
"1234",75500,6,3,1,1,3,2,2,3,0,1,1,76.98,43.85,80.46,564.3426,6,-1.124022,-0.3293836,-0.4992788
"1235",75503,5,6,3,3,3,2,2,2,0,6,6,70.5,77.1,84.14,530.4282,6,0.9144362,-0.562244,0.2128065
"1236",75505,6,6,2,1,2,1,1,1,-2,4,0,43.33,16.08,80.92,310.8409,1,-0.9817417,-1.691467,0.5537946
"1237",75507,6,6,4,4,4,2,2,2,0,6,6,68.7,85.41,70.34,545.714,6,2.041298,-0.562244,0.5537946
"1238",75508,6,6,3,3,3,2,2,1,0,2,0,16.38,26.85,72.83,446.0893,6,0.9144362,-0.7623546,0.5537946
"1239",75509,6,5,3,3,4,4,4,4,0,6,1,82.41,28.48,63.03,642.3341,6,1.260651,1.618794,0.02110125
"1240",75510,3,4,3,2,2,1,2,2,0,6,4,44.94,36.35,50.9,559.6516,6,0.04681409,-0.9420773,-0.6328778
"1241",75513,2,1,2,3,3,3,3,4,0,4,2,16.38,32.5,84.14,513.2214,6,0.4248851,0.8083498,-1.939805
"1242",75517,3,3,2,2,1,4,4,4,0,3,2,24.53,25.51,60.92,512.3456,6,-0.818102,1.618794,-0.9404002
"1243",75518,3,3,2,2,1,1,3,2,-1,6,6,70.34,70.34,63.03,426.2168,6,-0.818102,-0.3521215,-0.9404002
"1244",75519,6,6,2,3,3,3,4,3,0,2,2,58.77,51.5,79.74,558.9163,6,0.4248851,1.088098,0.5537946
"1245",75520,6,6,5,5,2,3,3,3,0,4,0,44.94,26.6,30.78,456.2094,5,2.247743,0.4989672,0.5537946
"1246",75521,6,5,3,3,4,1,2,3,0,6,6,58.77,73.91,70.34,562.1361,6,1.260651,-0.8172016,0.02110125
"1247",75522,2,2,2,2,2,4,4,3,0,6,4,76.65,53.77,76.65,545.4277,6,-0.4516872,1.38799,-1.437731
"1248",75523,6,6,3,2,2,1,2,2,0,6,6,88.96,70.34,74.66,543.7529,6,0.04681409,-0.9420773,0.5537946
"1249",75525,5,3,2,2,2,3,3,3,0,4,4,17,17,78.69,521.099,5,-0.4516872,0.4989672,-0.6344056
"1250",75527,2,1,4,2,4,1,1,2,-1,0,0,18.07,15.35,82.41,326.1974,2,1.238037,-1.352532,-1.939805
"1251",75530,6,6,2,2,2,4,4,3,-1,1,1,17,20.91,20.91,383.4053,1,-0.4516872,1.38799,0.5537946
"1252",75533,5,3,3,2,3,4,4,4,0,6,6,82.41,79.74,80.75,601.1349,6,0.400682,1.618794,-0.6344056
"1253",75536,5,3,1,2,1,1,1,1,-1,5,2,80.92,79.05,50.9,566.5831,4,-1.352552,-1.691467,-0.6344056
"1254",75537,6,5,3,2,5,3,3,3,-1,2,1,31.08,17,85.85,484.1435,6,1.111952,0.4989672,0.02110125
"1255",75540,3,3,2,1,1,2,2,2,0,6,6,32.5,30.78,85.85,472.4441,5,-1.382489,-0.562244,-0.9404002
"1256",75541,5,3,2,3,2,4,4,3,0,6,5,86.72,68.7,85.85,425.4985,6,0.07131056,1.38799,-0.6344056
"1257",75542,4,4,3,3,3,1,2,2,0,5,5,61.82,22.57,79.74,498.6933,6,0.9144362,-0.9420773,-0.4978889
"1258",75543,6,6,5,5,5,4,4,4,0,6,3,44.94,65.01,31.08,480.7808,6,3.453821,1.618794,0.5537946
"1259",75544,4,4,2,2,2,4,4,3,0,0,1,11.74,22.57,50.9,532.3015,6,-0.4516872,1.38799,-0.4978889
"1260",75547,1,4,3,3,3,1,2,2,0,2,3,58.77,64.4,85.85,444.2572,3,0.9144362,-0.9420773,-0.9386849
"1261",75550,5,3,2,2,2,2,2,2,0,3,3,39.02,51.5,77.1,598.5779,5,-0.4516872,-0.562244,-0.6344056
"1262",75552,3,3,2,2,3,3,3,4,0,6,6,44.94,86.72,70.34,546.2103,6,-0.08687352,0.8083498,-0.9404002
"1263",75555,4,6,3,1,1,2,3,4,0,6,2,75.54,41.27,71.39,514.5982,6,-0.8433763,0.1879763,0.02282897
"1264",75556,5,5,5,4,3,2,2,2,-2,0,0,13.24,15.35,31.08,294.4457,2,2.135028,-0.562244,-0.1234764
"1265",75557,5,6,3,2,2,2,2,3,0,4,2,28.48,25.06,68.7,568.0499,6,0.04681409,-0.3293836,0.2128065
"1266",75558,5,5,3,1,3,4,4,2,0,6,4,68.7,77.1,72.83,516.4581,4,-0.1116825,1.244944,-0.1234764
"1267",75559,6,6,3,3,1,4,4,4,0,4,2,43.33,25.23,84.14,502.2053,6,0.2034381,1.618794,0.5537946
"1268",75560,3,4,2,2,3,4,4,4,0,2,2,24.16,23.8,31.08,458.489,2,-0.08687352,1.618794,-0.6328778
"1269",75563,4,6,3,3,4,3,3,4,0,6,4,24.98,51.5,58.77,496.2266,6,1.260651,0.8083498,0.02282897
"1270",75564,5,3,1,1,1,4,4,4,0,4,4,39.04,76.65,76.65,569.3714,6,-2.244308,1.618794,-0.6344056
"1271",75566,6,3,4,4,3,1,1,2,-1,2,2,16.5,23.8,63.31,445.4447,5,1.786814,-1.352532,-0.4992788
"1272",75567,6,6,3,2,3,3,3,4,0,2,2,39.02,22.77,70.34,502.4908,6,0.400682,0.8083498,0.5537946
"1273",75568,6,5,4,3,4,3,2,4,0,6,6,70.34,88.7,47.42,472.4798,6,1.669462,0.08073719,0.02110125
"1274",75572,6,6,2,1,3,1,2,2,-1,6,2,75.5,44.94,62.45,592.0557,5,-0.6131653,-0.9420773,0.5537946
"1275",75573,4,6,2,2,2,3,3,3,0,1,3,51.56,51.56,67.94,464.272,6,-0.4516872,0.4989672,0.02282897
"1276",75575,2,3,1,1,2,2,2,2,0,2,2,24.98,25.95,72.83,515.7565,6,-1.555957,-0.562244,-1.099825
"1277",75576,5,4,2,3,2,2,2,3,0,6,6,81.05,77.1,79.05,613.2206,6,0.07131056,-0.3293836,-0.3730681
"1278",75579,3,2,4,3,3,1,1,1,-1,2,4,18.13,24.09,23.57,377.7493,2,1.379522,-1.691467,-1.263552
"1279",75580,6,6,2,2,2,4,4,4,0,6,6,16.38,36.92,50.15,599.3075,6,-0.4516872,1.618794,0.5537946
"1280",75581,6,6,3,3,3,3,4,3,0,6,6,75.54,68.88,78.76,582.9537,6,0.9144362,1.088098,0.5537946
"1281",75583,6,5,3,2,2,2,2,2,0,4,2,31.08,26.6,50.9,461.8418,6,0.04681409,-0.562244,0.02110125
"1282",75584,3,3,2,2,2,2,2,2,0,6,4,70.5,24.98,76.49,537.517,3,-0.4516872,-0.562244,-0.9404002
"1283",75587,6,6,1,1,1,4,4,4,0,4,4,62.13,62.13,79.74,617.3643,6,-2.244308,1.618794,0.5537946
"1284",75589,5,6,2,2,3,3,3,3,0,1,1,23.41,59.89,79.49,584.9852,6,-0.08687352,0.4989672,0.2128065
"1285",75597,6,6,3,2,2,1,1,2,0,3,4,39.02,51.63,79.05,621.7482,6,0.04681409,-1.352532,0.5537946
"1286",75599,4,2,3,2,3,1,1,2,0,1,6,16.38,81.4,81.92,435.723,6,0.400682,-1.352532,-1.101547
"1287",75600,3,3,1,1,1,3,3,3,0,2,2,16.38,22.57,74.66,471.8819,2,-2.244308,0.4989672,-0.9404002
"1288",75606,2,6,2,2,5,2,2,2,0,5,5,63.31,63.31,63.31,483.3427,6,0.6230129,-0.562244,-0.2489288
"1289",75607,3,6,1,1,1,1,1,2,0,4,4,39.02,51.5,46.38,589.9995,6,-2.244308,-1.352532,-0.1220425
"1290",75609,6,6,2,1,2,3,3,3,1,1,4,26.64,73.91,81.92,677.1801,6,-0.9817417,0.4989672,0.5537946
"1291",75610,5,5,3,2,4,1,1,1,0,0,2,28.48,51.56,85.85,535.1283,6,0.7561493,-1.691467,-0.1234764
"1292",75612,1,1,3,2,2,1,1,2,0,6,6,65.01,86.72,80.46,545.8923,6,0.04681409,-1.352532,-2.556371
"1293",75613,4,6,4,4,4,3,3,3,0,0,4,14.21,23.8,77.1,520.4215,6,2.041298,0.4989672,0.02282897
"1294",75617,6,6,2,1,2,4,4,4,0,6,6,73.91,78.69,88.7,566.3953,6,-0.9817417,1.618794,0.5537946
"1295",75618,3,3,4,4,4,2,2,2,-1,5,5,57.03,59.89,59.89,379.6711,2,2.041298,-0.562244,-0.9404002
"1296",75620,4,5,3,4,4,1,1,3,0,6,6,84.61,58.07,79.05,590.5222,6,1.688061,-1.200891,-0.2502496
"1297",75621,1,1,3,3,4,1,2,4,-1,6,6,70.89,86.72,85.85,506.5017,6,1.260651,-0.6487925,-2.556371
"1298",75622,1,6,1,1,3,3,1,4,-2,2,0,17,19.78,79.74,414.5283,1,-1.124022,-0.3080833,-0.3704418
"1299",75623,4,4,1,1,1,3,4,3,0,6,6,54.35,25.09,70.34,533.1504,6,-2.244308,1.088098,-0.4978889
"1300",75624,6,6,2,2,2,1,1,2,0,2,3,17,46.38,46.38,520.6062,6,-0.4516872,-1.352532,0.5537946
"1301",75625,6,6,2,2,2,4,4,4,0,6,6,70.34,70.34,43.85,633.8362,6,-0.4516872,1.618794,0.5537946
"1302",75629,6,6,3,2,2,3,3,2,0,3,2,55.25,23.41,86.72,551.2922,6,0.04681409,0.242359,0.5537946
"1303",75630,4,4,4,2,3,3,3,2,0,1,4,39.04,15.35,84.14,520.6523,6,0.8898325,0.242359,-0.4978889
"1304",75632,5,6,3,3,2,3,3,3,0,2,2,23.47,22.57,86.72,477.0861,6,0.5565133,0.4989672,0.2128065
"1305",75637,3,4,3,3,3,2,2,2,0,1,6,17,26.6,79.74,510.4375,6,0.9144362,-0.562244,-0.6328778
"1306",75640,2,4,3,3,3,2,2,2,0,6,4,82.41,70.34,74.66,660.9882,6,0.9144362,-0.562244,-0.7812644
"1307",75642,6,6,1,1,1,1,1,2,-1,4,4,44.94,35.7,47.42,501.3431,6,-2.244308,-1.352532,0.5537946
"1308",75643,6,4,2,2,2,2,2,2,-1,5,5,26.64,23.41,67.94,392.7067,6,-0.4516872,-0.562244,-0.2515698
"1309",75647,2,6,4,3,3,2,3,2,0,2,2,26.64,16.34,68.7,518.5479,6,1.379522,-0.04038812,-0.2489288
"1310",75649,6,6,1,1,1,4,4,3,0,4,4,40.54,33.76,70.34,597.257,6,-2.244308,1.38799,0.5537946
"1311",75651,3,3,2,2,2,2,3,4,-1,5,4,39.04,46.73,50.15,395.0574,5,-0.4516872,0.1879763,-0.9404002
"1312",75652,4,6,3,2,2,1,1,2,-2,2,1,24.16,25.04,86.72,466.7635,6,0.04681409,-1.352532,0.02282897
"1313",75653,3,3,2,2,3,1,1,1,-1,3,1,14.21,51.5,30.78,522.3007,4,-0.08687352,-1.691467,-0.9404002
"1314",75654,6,6,2,1,1,4,4,4,0,6,2,70.89,79.74,29.18,543.9373,6,-1.382489,1.618794,0.5537946
"1315",75659,5,5,1,2,1,3,2,4,0,6,6,73.91,71.39,70.34,627.8336,6,-1.352552,0.08073719,-0.1234764
"1316",75662,5,6,1,1,1,4,4,4,-1,6,5,56,81.4,84.14,460.841,6,-2.244308,1.618794,0.2128065
"1317",75664,4,4,3,2,2,3,3,3,0,2,1,24.98,30.34,31.08,574.3847,6,0.04681409,0.4989672,-0.4978889
"1318",75665,6,6,2,2,2,2,2,2,0,6,2,65.42,27.91,86.72,483.0253,6,-0.4516872,-0.562244,0.5537946
"1319",75666,6,6,3,2,2,3,3,4,0,6,6,50.15,51.5,85.85,508.7176,6,0.04681409,0.8083498,0.5537946
"1320",75668,5,6,2,1,2,3,3,3,0,4,6,51.56,81.4,85.85,668.9747,6,-0.9817417,0.4989672,0.2128065
"1321",75673,5,5,2,2,2,4,4,3,0,5,2,58.77,17,88.96,568.1291,6,-0.4516872,1.38799,-0.1234764
"1322",75674,6,6,2,1,1,4,3,1,0,6,2,51.56,70.34,73.91,460.513,6,-1.382489,0.6652021,0.5537946
"1323",75675,1,4,2,2,3,4,4,4,0,4,4,71.39,44.14,78.69,615.4557,6,-0.08687352,1.618794,-0.9386849
"1324",75677,6,6,2,2,2,1,1,2,0,6,6,32.75,51.01,74.66,688.2006,6,-0.4516872,-1.352532,0.5537946
"1325",75681,6,6,4,3,3,3,2,4,0,6,0,58.77,28.48,79.05,647.9202,3,1.379522,0.08073719,0.5537946
"1326",75682,6,6,3,2,3,2,3,3,0,6,6,75.54,79.05,75.54,666.8937,6,0.400682,0.06720907,0.5537946
"1327",75684,5,4,3,3,2,3,3,3,0,1,0,18.07,18.07,70.34,523.7829,6,0.5565133,0.4989672,-0.3730681
"1328",75685,3,3,3,2,3,2,2,2,0,2,1,25.04,15.35,86.72,475.418,6,0.400682,-0.562244,-0.9404002
"1329",75689,5,6,2,1,3,4,4,4,0,1,1,28.48,44.14,80.92,536.8955,3,-0.6131653,1.618794,0.2128065
"1330",75690,5,5,1,1,1,3,3,3,0,3,6,35.34,80.78,77.1,606.8483,6,-2.244308,0.4989672,-0.1234764
"1331",75691,1,6,3,3,2,3,3,3,0,6,5,82.41,75.5,65.23,575.0722,6,0.5565133,0.4989672,-0.3704418
"1332",75692,6,6,3,3,4,4,4,4,-1,2,0,17,22.57,81.4,607.6761,5,1.260651,1.618794,0.5537946
"1333",75693,4,5,3,3,4,2,2,2,0,1,1,17,22.25,67.94,471.5671,3,1.260651,-0.562244,-0.2502496
"1334",75696,6,6,3,2,1,3,3,2,0,6,6,74.66,81.4,88.7,619.6857,6,-0.3153265,0.242359,0.5537946
"1335",75697,6,6,3,2,3,4,4,4,0,6,6,55.25,81.4,30.59,674.4631,6,0.400682,1.618794,0.5537946
"1336",75699,6,6,1,1,1,2,2,3,0,5,5,68.55,25.95,29.18,416.7057,3,-2.244308,-0.3293836,0.5537946
"1337",75700,4,6,1,1,1,3,2,3,-1,3,6,28.48,57.68,70.1,497.4958,6,-2.244308,-0.02746105,0.02282897
"1338",75703,2,2,2,3,3,3,3,2,0,6,6,75.54,50.9,80.92,494.9518,6,0.4248851,0.242359,-1.437731
"1339",75705,3,3,2,2,2,1,2,2,-2,2,2,14.21,21.13,64.44,388.4552,2,-0.4516872,-0.9420773,-0.9404002
"1340",75707,6,5,4,4,4,1,1,2,0,6,6,75.5,16.34,70.34,517.0677,6,2.041298,-1.352532,0.02110125
"1341",75709,5,6,2,1,1,2,2,2,0,5,5,49.3,36.35,47.42,552.2671,6,-1.382489,-0.562244,0.2128065
"1342",75710,6,6,3,3,3,3,3,3,0,4,4,79.74,78.69,69.24,606.6207,6,0.9144362,0.4989672,0.5537946
"1343",75711,6,6,3,2,3,2,2,2,0,6,2,58.77,15.35,78.69,616.1228,6,0.400682,-0.562244,0.5537946
"1344",75712,4,4,2,3,2,1,2,4,0,6,5,88.7,79.74,65.23,480.7589,6,0.07131056,-0.6487925,-0.4978889
"1345",75714,1,1,4,4,3,1,1,1,-2,2,2,16.38,24.53,70.1,344.9737,5,1.786814,-1.691467,-2.556371
"1346",75719,4,5,3,2,4,4,4,4,0,4,6,65.01,75.5,81.92,454.2856,6,0.7561493,1.618794,-0.2502496
"1347",75720,4,3,3,3,3,1,1,1,-1,6,4,23.88,36.35,78.69,481.9138,6,0.9144362,-1.691467,-0.7829273
"1348",75721,5,6,3,2,3,1,1,2,0,2,1,39.04,30.78,78.69,601.0767,6,0.400682,-1.352532,0.2128065
"1349",75723,6,6,3,2,2,3,3,3,0,1,2,14.82,51.56,70.34,585.2492,6,0.04681409,0.4989672,0.5537946
"1350",75724,2,1,2,2,4,2,2,2,0,2,0,23.47,59.89,51.5,480.3406,2,0.2694896,-0.562244,-1.939805
"1351",75725,6,6,1,1,1,4,4,4,0,6,6,88.7,81.4,88.7,574.7799,6,-2.244308,1.618794,0.5537946
"1352",75726,5,2,3,3,4,1,2,4,0,4,4,16.5,23.57,68.88,490.457,5,1.260651,-0.6487925,-0.9421156
"1353",75729,6,6,3,3,3,3,1,4,0,5,4,79.74,39.04,68.7,568.9864,6,0.9144362,-0.3080833,0.5537946
"1354",75732,2,2,3,3,3,1,1,1,0,6,6,86.72,52.72,72.83,442.1294,6,0.9144362,-1.691467,-1.437731
"1355",75734,3,6,3,3,3,2,2,2,-2,6,6,26.64,35.07,50.9,352.7544,6,0.9144362,-0.562244,-0.1220425
"1356",75736,1,5,3,2,4,4,4,4,0,2,1,28.48,15.35,80.46,567.9674,6,0.7561493,1.618794,-0.6313516
"1357",75739,5,1,2,2,1,1,1,1,0,4,0,39.04,28.48,50.9,604.5641,3,-0.818102,-1.691467,-1.265339
"1358",75740,4,4,2,2,2,3,3,3,0,6,6,21.64,70.34,80.46,617.9928,6,-0.4516872,0.4989672,-0.4978889
"1359",75742,5,6,2,2,4,3,3,4,0,6,6,44.94,67.94,51.01,606.5041,6,0.2694896,0.8083498,0.2128065
"1360",75744,5,2,3,1,3,3,3,3,0,6,6,82.41,79.05,78.69,623.0533,6,-0.1116825,0.4989672,-0.9421156
"1361",75749,5,6,3,3,3,2,2,2,0,6,6,82.41,80.78,77.1,609.3958,6,0.9144362,-0.562244,0.2128065
"1362",75750,5,3,3,2,2,2,2,2,0,6,5,58.77,50.9,79.74,511.0589,5,0.04681409,-0.562244,-0.6344056
"1363",75756,6,6,2,2,1,2,3,3,0,6,3,44.94,17.79,84.14,590.1524,6,-0.818102,0.06720907,0.5537946
"1364",75760,4,4,3,3,3,3,2,3,-1,0,4,16.38,25.95,80.46,589.306,5,0.9144362,-0.02746105,-0.4978889
"1365",75761,1,1,3,2,2,1,1,1,0,2,2,24.15,32.5,85.85,515.5833,6,0.04681409,-1.691467,-2.556371
"1366",75763,5,6,2,2,2,3,2,3,0,6,5,76.49,70.34,29.18,665.9286,6,-0.4516872,-0.02746105,0.2128065
"1367",75764,5,4,2,2,4,2,3,3,0,6,6,88.31,88.31,50.9,521.6552,6,0.2694896,0.06720907,-0.3730681
"1368",75767,1,5,2,1,1,4,4,4,0,5,5,44.94,25.26,80.46,543.8421,6,-1.382489,1.618794,-0.6313516
"1369",75768,6,6,3,2,3,4,4,3,0,2,2,22.25,26.62,88.7,586.8152,6,0.400682,1.38799,0.5537946
"1370",75769,4,4,3,2,2,1,1,1,0,6,0,70.34,70.34,88.7,539.2128,6,0.04681409,-1.691467,-0.4978889
"1371",75770,3,3,3,2,2,1,2,2,-1,6,5,76.49,26.6,76.65,521.4933,2,0.04681409,-0.9420773,-0.9404002
"1372",75772,4,3,3,3,3,3,3,3,0,1,1,24.16,24.16,70.34,540.7381,6,0.9144362,0.4989672,-0.7829273
"1373",75773,1,5,2,2,2,3,2,3,-1,2,3,26.64,16.5,24.53,391.5489,2,-0.4516872,-0.02746105,-0.6313516
"1374",75777,6,6,3,2,4,1,1,3,0,1,4,13.24,16.08,84.14,539.5832,6,0.7561493,-1.200891,0.5537946
"1375",75778,3,4,2,1,2,2,2,2,0,4,4,28.48,26.85,86.72,544.78,6,-0.9817417,-0.562244,-0.6328778
"1376",75780,3,2,3,3,3,2,3,3,-1,6,6,14.21,22.57,23.57,476.3386,2,0.9144362,0.06720907,-1.263552
"1377",75781,6,4,2,2,4,2,2,2,-2,4,0,17,17,29.18,360.1155,1,0.2694896,-0.562244,-0.2515698
"1378",75783,6,5,2,3,2,1,2,2,0,6,3,73.91,58.07,75.25,560.4427,6,0.07131056,-0.9420773,0.02110125
"1379",75784,5,5,3,3,3,2,2,2,0,6,2,67.94,70.34,77.1,524.8743,5,0.9144362,-0.562244,-0.1234764
"1380",75785,4,1,5,4,3,1,1,1,-2,5,5,16.5,36.92,50.9,361.8432,2,2.135028,-1.691467,-1.439734
"1381",75786,6,6,1,1,1,3,3,3,0,6,4,28.48,59.85,73.91,482.828,6,-2.244308,0.4989672,0.5537946
"1382",75787,6,6,2,1,3,3,2,3,0,6,6,71.39,71.39,78.69,617.4844,6,-0.6131653,-0.02746105,0.5537946
"1383",75788,1,1,3,2,2,4,4,4,0,6,6,86.72,86.72,88.7,613.471,6,0.04681409,1.618794,-2.556371
